method,seed,evaluation_count,sweep,slot_count,unique_slot_phenotypes,largest_phenotype_slot_fraction,normalized_slot_entropy,adjacent_same_phenotype_fraction
moead,4,1240,61,20,10,0.3,0.6874132399308456,0.5263157894736842
moead,4,1260,62,20,8,0.25,0.6300937018264947,0.631578947368421
moead,4,1280,63,20,10,0.35,0.6713692207169053,0.5263157894736842
moead,4,1300,64,20,10,0.2,0.7136129181389281,0.5263157894736842
moead,4,1320,65,20,11,0.2,0.75988856077088,0.47368421052631576
moead,4,1340,66,20,11,0.2,0.75988856077088,0.47368421052631576
moead,4,1360,67,20,12,0.15,0.8061642034028318,0.42105263157894735
moead,4,1380,68,20,9,0.25,0.6862579052293265,0.5789473684210527
moead,4,1400,69,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,1420,70,20,12,0.2,0.774293156017495,0.42105263157894735
moead,4,1440,71,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,1460,72,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,1480,73,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,1500,74,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,1520,75,20,12,0.2,0.774293156017495,0.42105263157894735
moead,4,1540,76,20,9,0.2,0.6817418707535915,0.5789473684210527
moead,4,1560,77,20,10,0.2,0.7192842873161823,0.5263157894736842
moead,4,1580,78,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,1600,79,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,1620,80,20,11,0.2,0.7511553347015192,0.47368421052631576
moead,4,1640,81,20,11,0.2,0.7511553347015192,0.47368421052631576
moead,4,1660,82,20,11,0.2,0.7511553347015192,0.47368421052631576
moead,4,1680,83,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,1700,84,20,11,0.15,0.7568267038787733,0.47368421052631576
moead,4,1720,85,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,4,1740,86,20,11,0.15,0.7655599299481342,0.47368421052631576
moead,4,1760,87,20,11,0.15,0.7655599299481342,0.47368421052631576
moead,4,1780,88,20,11,0.15,0.7655599299481342,0.47368421052631576
moead,4,1800,89,20,11,0.15,0.7655599299481342,0.47368421052631576
moead,4,1820,90,20,11,0.15,0.7655599299481342,0.47368421052631576
moead,4,1840,91,20,11,0.15,0.7655599299481342,0.47368421052631576
moead,4,1860,92,20,11,0.15,0.7655599299481342,0.47368421052631576
moead,4,1880,93,20,13,0.15,0.8293020247188077,0.3684210526315789
moead,4,1900,94,20,13,0.1,0.8380352507881685,0.3684210526315789
moead,4,1920,95,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,4,1940,96,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,4,1960,97,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,4,1980,98,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,4,2000,99,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,4,2020,100,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,4,2040,101,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,4,2060,102,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,4,2080,103,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,4,2100,104,20,15,0.15,0.8755776673507596,0.2631578947368421
moead,4,2120,105,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,4,2140,106,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,2160,107,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,2180,108,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,2200,109,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,2220,110,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,4,2240,111,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,4,2260,112,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,4,2280,113,20,14,0.15,0.8524398460347836,0.3157894736842105
moead,4,2300,114,20,14,0.15,0.8524398460347836,0.3157894736842105
moead,4,2320,115,20,14,0.15,0.8524398460347836,0.3157894736842105
moead,4,2340,116,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,2360,117,20,12,0.15,0.78869775126411,0.42105263157894735
moead,4,2380,118,20,12,0.15,0.78869775126411,0.42105263157894735
moead,4,2400,119,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,4,2420,120,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,4,2440,121,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,2460,122,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,2480,123,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,2500,124,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,4,2520,125,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,2540,126,20,9,0.3,0.6586040494376154,0.5789473684210527
moead,4,2560,127,20,12,0.25,0.773137821315976,0.42105263157894735
moead,4,2580,128,20,9,0.25,0.6718533099827114,0.5789473684210527
moead,4,2600,129,20,9,0.25,0.6718533099827114,0.5789473684210527
moead,4,2620,130,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,2640,131,20,10,0.2,0.7192842873161823,0.5263157894736842
moead,4,2660,132,20,10,0.2,0.7192842873161823,0.5263157894736842
moead,4,2680,133,20,10,0.2,0.7192842873161823,0.5263157894736842
moead,4,2700,134,20,12,0.15,0.7974309773334709,0.3684210526315789
moead,4,2720,135,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,2740,136,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,2760,137,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,2780,138,20,11,0.2,0.75988856077088,0.47368421052631576
moead,4,2800,139,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,2820,140,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,2840,141,20,12,0.2,0.774293156017495,0.42105263157894735
moead,4,2860,142,20,14,0.15,0.8437066199654227,0.3157894736842105
moead,4,2880,143,20,13,0.15,0.811835572580086,0.3684210526315789
moead,4,2900,144,20,14,0.15,0.8437066199654227,0.2631578947368421
moead,4,2920,145,20,14,0.15,0.8437066199654227,0.2631578947368421
moead,4,2940,146,20,15,0.15,0.8668444412813987,0.2631578947368421
moead,4,2960,147,20,14,0.15,0.8437066199654227,0.3157894736842105
moead,4,2980,148,20,14,0.15,0.8437066199654227,0.3157894736842105
moead,4,3000,149,20,14,0.15,0.8437066199654227,0.3157894736842105
moead,4,3020,150,20,14,0.15,0.8437066199654227,0.3157894736842105
moead,4,3040,151,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,3060,152,20,12,0.15,0.7974309773334709,0.42105263157894735
moead,4,3080,153,20,14,0.15,0.8437066199654227,0.3157894736842105
moead,4,3100,154,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,4,3120,155,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,4,3140,156,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,4,3160,157,20,13,0.2,0.8061642034028319,0.3684210526315789
moead,4,3180,158,20,10,0.4,0.6441994541910004,0.5263157894736842
moead,4,3200,159,20,12,0.2,0.783026382086856,0.42105263157894735
moead,4,3220,160,20,13,0.25,0.773137821315976,0.3684210526315789
moead,4,3240,161,20,13,0.25,0.773137821315976,0.3684210526315789
moead,4,3260,162,20,14,0.25,0.8106802378785668,0.3157894736842105
moead,4,3280,163,20,14,0.25,0.8106802378785668,0.3157894736842105
moead,4,3300,164,20,14,0.25,0.8106802378785668,0.3157894736842105
moead,4,3320,165,20,15,0.2,0.8524398460347836,0.2631578947368421
moead,4,3340,166,20,16,0.15,0.8899822625973748,0.21052631578947367
moead,4,3360,167,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,4,3380,168,20,16,0.1,0.9074487147360965,0.15789473684210525
moead,4,3400,169,20,14,0.2,0.8380352507881685,0.3157894736842105
moead,4,3420,170,20,15,0.15,0.8755776673507596,0.2631578947368421
moead,4,3440,171,20,15,0.15,0.8755776673507596,0.2631578947368421
moead,4,3460,172,20,12,0.2,0.783026382086856,0.42105263157894735
moead,4,3480,173,20,7,0.4,0.5516481689270967,0.6842105263157895
moead,4,3500,174,20,6,0.4,0.5197771215417599,0.7368421052631579
moead,4,3520,175,20,6,0.4,0.4879060741564232,0.7368421052631579
moead,4,3540,176,20,7,0.4,0.5516481689270967,0.6842105263157895
moead,4,3560,177,20,8,0.2,0.6441994541910004,0.5789473684210527
moead,4,3580,178,20,8,0.3,0.6267330020522787,0.631578947368421
moead,4,3600,179,20,9,0.25,0.6775246791599656,0.5789473684210527
moead,4,3620,180,20,6,0.4,0.50988856077088,0.7368421052631579
moead,4,3640,181,20,6,0.4,0.50988856077088,0.7368421052631579
moead,4,3660,182,20,7,0.4,0.5417596081562167,0.6842105263157895
moead,4,3680,183,20,8,0.4,0.5979238115590485,0.631578947368421
moead,4,3700,184,20,8,0.4,0.5979238115590485,0.631578947368421
moead,4,3720,185,20,8,0.4,0.5979238115590485,0.631578947368421
moead,4,3740,186,20,8,0.4,0.5979238115590485,0.631578947368421
moead,4,3760,187,20,8,0.4,0.5979238115590485,0.631578947368421
moead,4,3780,188,20,9,0.4,0.6210616328750244,0.5789473684210527
moead,4,3800,189,20,9,0.4,0.6210616328750244,0.5789473684210527
moead,4,3820,190,20,9,0.4,0.6210616328750244,0.5789473684210527
moead,4,3840,191,20,9,0.4,0.6210616328750244,0.5789473684210527
moead,4,3860,192,20,9,0.4,0.6210616328750244,0.5789473684210527
moead,4,3880,193,20,9,0.4,0.6210616328750244,0.5789473684210527
moead,4,3900,194,20,9,0.4,0.6210616328750244,0.5789473684210527
moead,4,3920,195,20,10,0.35,0.6713692207169052,0.5263157894736842
moead,4,3940,196,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,4,3960,197,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,4,3980,198,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,4,4000,199,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,4,4020,200,20,11,0.25,0.7325335478612783,0.47368421052631576
moead,4,4040,201,20,11,0.25,0.7325335478612783,0.47368421052631576
moead,4,4060,202,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4080,203,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4100,204,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4120,205,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4140,206,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4160,207,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4180,208,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4200,209,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4220,210,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4240,211,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4260,212,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4280,213,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4300,214,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4320,215,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4340,216,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4360,217,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4380,218,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4400,219,20,4,0.75,0.2670141075317626,0.7894736842105263
moead,4,4420,220,20,4,0.6,0.32287946805248513,0.8421052631578947
moead,4,4440,221,20,4,0.6,0.32287946805248513,0.8421052631578947
moead,4,4460,222,20,4,0.6,0.32287946805248513,0.8421052631578947
moead,4,4480,223,20,4,0.6,0.32287946805248513,0.8421052631578947
moead,4,4500,224,20,5,0.45,0.435506717740258,0.7894736842105263
moead,4,4520,225,20,6,0.45,0.4673777651255948,0.7368421052631579
moead,4,4540,226,20,6,0.35,0.515075840682328,0.7368421052631579
moead,4,4560,227,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,4,4580,228,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,4,4600,229,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,4,4620,230,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,4,4640,231,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,4,4660,232,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,4,4680,233,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,4,4700,234,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,4,4720,235,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,4,4740,236,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,4,4760,237,20,8,0.3,0.6123284068056637,0.631578947368421
moead,4,4780,238,20,7,0.35,0.5644133402063866,0.631578947368421
moead,4,4800,239,20,8,0.35,0.6019557567689776,0.5789473684210527
moead,4,4820,240,20,8,0.35,0.6019557567689776,0.5789473684210527
moead,4,4840,241,20,8,0.35,0.6019557567689776,0.5789473684210527
moead,4,4860,242,20,8,0.35,0.5453074641003396,0.631578947368421
moead,4,4880,243,20,7,0.45,0.49051558644157073,0.6842105263157895
moead,4,4900,244,20,8,0.3,0.5937066199654228,0.631578947368421
moead,4,4920,245,20,8,0.35,0.5700847093836409,0.631578947368421
moead,4,4940,246,20,8,0.35,0.5700847093836409,0.631578947368421
moead,4,4960,247,20,10,0.3,0.6817418707535913,0.5263157894736842
moead,4,4980,248,20,10,0.3,0.6817418707535913,0.5263157894736842
moead,4,5000,249,20,10,0.3,0.6817418707535913,0.5263157894736842
moead,4,5020,250,20,10,0.3,0.6817418707535913,0.5263157894736842
moead,4,5040,251,20,10,0.3,0.6817418707535913,0.5263157894736842
moead,4,5060,252,20,6,0.3,0.5311198598962683,0.6842105263157895
moead,4,5080,253,20,6,0.3,0.5386977512641101,0.6842105263157895
moead,4,5100,254,20,8,0.25,0.6343108934201205,0.5789473684210527
moead,4,5120,255,20,8,0.3,0.6081112152120378,0.631578947368421
moead,4,5140,256,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,4,5160,257,20,7,0.35,0.5469468880676648,0.631578947368421
moead,4,5180,258,20,3,0.5,0.28563589437200343,0.8947368421052632
moead,4,5200,259,20,3,0.5,0.28563589437200343,0.8947368421052632
moead,4,5220,260,20,3,0.5,0.28563589437200343,0.8947368421052632
moead,4,5240,261,20,3,0.5,0.28563589437200343,0.8947368421052632
moead,4,5260,262,20,5,0.45,0.44308460910809977,0.7894736842105263
moead,4,5280,263,20,5,0.45,0.4617063959483406,0.7894736842105263
moead,4,5300,264,20,5,0.4,0.4647682528404473,0.7894736842105263
moead,4,5320,265,20,6,0.25,0.560680237878567,0.7368421052631579
moead,4,5340,266,20,9,0.3,0.6498708233682546,0.5789473684210527
moead,4,5360,267,20,11,0.2,0.7511553347015192,0.47368421052631576
moead,4,5380,268,20,11,0.2,0.7511553347015192,0.47368421052631576
moead,4,5400,269,20,11,0.2,0.7424221086321584,0.47368421052631576
moead,4,5420,270,20,9,0.2,0.6817418707535915,0.5789473684210527
moead,4,5440,271,20,6,0.45,0.4992488125109315,0.7368421052631579
moead,4,5460,272,20,7,0.45,0.5223866338269074,0.6842105263157895
moead,4,5480,273,20,7,0.5,0.5056713691772542,0.6842105263157895
moead,4,5500,274,20,7,0.45,0.5367912290735225,0.6842105263157895
moead,4,5520,275,20,7,0.5,0.5056713691772542,0.6842105263157895
moead,4,5540,276,20,9,0.5,0.5694134639479278,0.5789473684210527
moead,4,5560,277,20,6,0.3,0.5629909072816051,0.6842105263157895
moead,4,5580,278,20,6,0.4,0.4718620549424829,0.7368421052631579
moead,4,5600,279,20,8,0.3,0.6081112152120378,0.631578947368421
moead,4,5620,280,20,8,0.3,0.6081112152120378,0.631578947368421
moead,4,5640,281,20,8,0.3,0.6081112152120378,0.631578947368421
moead,4,5660,282,20,8,0.3,0.6081112152120378,0.631578947368421
moead,4,5680,283,20,9,0.35,0.6394981733315686,0.5263157894736842
moead,4,5700,284,20,6,0.5,0.4825335478612783,0.6842105263157895
moead,4,5720,285,20,6,0.5,0.4825335478612783,0.6842105263157895
moead,4,5740,286,20,6,0.45,0.49924881251093156,0.6842105263157895
moead,4,5760,287,20,7,0.45,0.5311198598962683,0.6842105263157895
moead,4,5780,288,20,5,0.35,0.467160774083051,0.7894736842105263
moead,4,5800,289,20,6,0.35,0.5469468880676648,0.7368421052631579
moead,4,5820,290,20,6,0.35,0.5469468880676648,0.7368421052631579
moead,4,5840,291,20,6,0.35,0.5469468880676648,0.7368421052631579
moead,4,5860,292,20,6,0.35,0.5469468880676648,0.7368421052631579
moead,4,5880,293,20,6,0.35,0.5469468880676648,0.7368421052631579
moead,4,5900,294,20,7,0.45,0.5455244551428834,0.6842105263157895
moead,4,5920,295,20,7,0.45,0.5455244551428834,0.6842105263157895
moead,4,5940,296,20,7,0.45,0.5455244551428834,0.6842105263157895
moead,4,5960,297,20,7,0.3,0.5762401678267011,0.631578947368421
moead,4,5980,298,20,8,0.25,0.6399822625973747,0.631578947368421
moead,4,6000,299,20,10,0.35,0.6713692207169053,0.47368421052631576
moead,4,6020,300,20,10,0.35,0.6713692207169053,0.47368421052631576
moead,4,6040,301,20,8,0.25,0.6487154886667355,0.631578947368421
moead,4,6060,302,20,8,0.25,0.6487154886667355,0.631578947368421
moead,4,6080,303,20,10,0.25,0.7037243573680482,0.5263157894736842
moead,4,6100,304,20,12,0.2,0.768621786840241,0.42105263157894735
moead,4,6120,305,20,10,0.2,0.7280175133855431,0.42105263157894735
moead,4,6140,306,20,10,0.2,0.7223461442082891,0.42105263157894735
moead,4,6160,307,20,6,0.3,0.5474309773334709,0.7368421052631579
moead,4,6180,308,20,5,0.3,0.5155599299481342,0.7894736842105263
moead,4,6200,309,20,5,0.3,0.5155599299481342,0.7894736842105263
moead,4,6220,310,20,5,0.3,0.5155599299481342,0.7894736842105263
moead,4,6240,311,20,4,0.3,0.4560350267710865,0.8421052631578947
moead,4,6260,312,20,5,0.25,0.5045160344757351,0.7894736842105263
moead,4,6280,313,20,5,0.25,0.5045160344757351,0.7894736842105263
moead,4,6300,314,20,5,0.25,0.5045160344757351,0.7894736842105263
moead,4,6320,315,20,6,0.25,0.5507916771076868,0.7368421052631579
moead,4,6340,316,20,7,0.25,0.6069558805105186,0.6842105263157895
moead,4,6360,317,20,7,0.25,0.6069558805105186,0.6842105263157895
moead,4,6380,318,20,7,0.25,0.6069558805105186,0.6842105263157895
moead,4,6400,319,20,8,0.25,0.6388269278958555,0.631578947368421
moead,4,6420,320,20,6,0.35,0.5457915533661457,0.7368421052631579
moead,4,6440,321,20,6,0.35,0.5457915533661457,0.7368421052631579
moead,4,6460,322,20,6,0.35,0.5457915533661457,0.7368421052631579
moead,4,6480,323,20,7,0.35,0.5875511615223624,0.6842105263157895
moead,4,6500,324,20,6,0.3,0.5531023465107251,0.6842105263157895
moead,4,6520,325,20,4,0.5,0.41312008391335053,0.8421052631578947
moead,4,6540,326,20,6,0.5,0.4825335478612783,0.7368421052631579
moead,4,6560,327,20,6,0.5,0.4825335478612783,0.7368421052631579
moead,4,6580,328,20,6,0.5,0.4825335478612783,0.7368421052631579
moead,4,6600,329,20,7,0.3,0.5948619546669419,0.6842105263157895
moead,4,6620,330,20,9,0.25,0.6775246791599656,0.5789473684210527
moead,4,6640,331,20,9,0.25,0.6775246791599656,0.5789473684210527
moead,4,6660,332,20,9,0.25,0.6775246791599656,0.5789473684210527
moead,4,6680,333,20,5,0.5,0.41312008391335053,0.7894736842105263
moead,4,6700,334,20,6,0.45,0.4673777651255948,0.7368421052631579
moead,4,6720,335,20,8,0.3,0.6411375972988937,0.5789473684210527
moead,4,6740,336,20,8,0.3,0.6411375972988937,0.5789473684210527
moead,4,6760,337,20,9,0.3,0.6730086446842305,0.5263157894736842
moead,4,6780,338,20,10,0.25,0.7181289526146633,0.47368421052631576
moead,4,6800,339,20,10,0.35,0.6801024467862662,0.5263157894736842
moead,4,6820,340,20,10,0.35,0.6713692207169053,0.5263157894736842
moead,4,6840,341,20,11,0.35,0.7032402681022422,0.47368421052631576
moead,4,6860,342,20,12,0.3,0.7511553347015192,0.42105263157894735
moead,4,6880,343,20,11,0.4,0.6760705015763373,0.47368421052631576
moead,4,6900,344,20,12,0.35,0.726378089418218,0.42105263157894735
moead,4,6920,345,20,12,0.35,0.726378089418218,0.42105263157894735
moead,4,6940,346,20,12,0.35,0.726378089418218,0.42105263157894735
moead,4,6960,347,20,13,0.35,0.7495159107341938,0.3684210526315789
moead,4,6980,348,20,10,0.2,0.7192842873161824,0.47368421052631576
moead,4,7000,349,20,6,0.4,0.50988856077088,0.6842105263157895
moead,4,7020,350,20,7,0.35,0.5601961486127608,0.631578947368421
moead,4,7040,351,20,7,0.35,0.5601961486127608,0.631578947368421
moead,4,7060,352,20,6,0.3,0.5386977512641101,0.7368421052631579
moead,4,7080,353,20,6,0.3,0.5386977512641101,0.7368421052631579
moead,4,7100,354,20,6,0.25,0.5705687986494469,0.631578947368421
moead,4,7120,355,20,5,0.35,0.509404471505074,0.7368421052631579
moead,4,7140,356,20,7,0.25,0.6111730721041445,0.631578947368421
moead,4,7160,357,20,7,0.25,0.6024398460347836,0.6842105263157895
moead,4,7180,358,20,8,0.25,0.6399822625973747,0.631578947368421
moead,4,7200,359,20,5,0.45,0.44308460910809977,0.7894736842105263
moead,4,7220,360,20,5,0.45,0.3922929320004128,0.7894736842105263
moead,4,7240,361,20,9,0.3,0.6498708233682545,0.5789473684210527
moead,4,7260,362,20,8,0.25,0.6399822625973747,0.631578947368421
moead,4,7280,363,20,8,0.25,0.6399822625973747,0.631578947368421
moead,4,7300,364,20,12,0.2,0.774293156017495,0.42105263157894735
moead,4,7320,365,20,12,0.25,0.773137821315976,0.3684210526315789
moead,4,7340,366,20,13,0.15,0.8293020247188077,0.3157894736842105
moead,4,7360,367,20,14,0.1,0.8611730721041445,0.2631578947368421
moead,4,7380,368,20,12,0.3,0.7511553347015191,0.42105263157894735
moead,4,7400,369,20,13,0.25,0.7962756426319518,0.3684210526315789
moead,4,7420,370,20,11,0.3,0.6862579052293265,0.47368421052631576
moead,4,7440,371,20,11,0.25,0.7325335478612782,0.47368421052631576
moead,4,7460,372,20,12,0.25,0.7556713691772543,0.42105263157894735
moead,4,7480,373,20,12,0.25,0.7644045952466151,0.42105263157894735
moead,4,7500,374,20,14,0.15,0.8524398460347836,0.3157894736842105
moead,4,7520,375,20,14,0.15,0.8524398460347836,0.3157894736842105
moead,4,7540,376,20,14,0.15,0.8524398460347836,0.3157894736842105
moead,4,7560,377,20,13,0.25,0.787542416562591,0.3684210526315789
moead,4,7580,378,20,12,0.25,0.7313782131597591,0.42105263157894735
moead,4,7600,379,20,12,0.25,0.7313782131597591,0.42105263157894735
moead,4,7620,380,20,12,0.25,0.7313782131597591,0.42105263157894735
moead,4,7640,381,20,11,0.25,0.7082403918437832,0.47368421052631576
moead,4,7660,382,20,12,0.25,0.7313782131597591,0.42105263157894735
moead,4,7680,383,20,12,0.25,0.7313782131597591,0.42105263157894735
moead,4,7700,384,20,10,0.25,0.6805865360520723,0.5263157894736842
moead,4,7720,385,20,9,0.25,0.6574487147360965,0.5789473684210527
moead,4,7740,386,20,11,0.2,0.7223461442082889,0.47368421052631576
moead,4,7760,387,20,12,0.2,0.75988856077088,0.42105263157894735
moead,4,7780,388,20,10,0.2,0.7136129181389282,0.5263157894736842
moead,4,7800,389,20,12,0.2,0.75988856077088,0.42105263157894735
moead,4,7820,390,20,12,0.2,0.75988856077088,0.42105263157894735
moead,4,7840,391,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,4,7860,392,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,7880,393,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,7900,394,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,7920,395,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,7940,396,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,7960,397,20,10,0.35,0.6713692207169053,0.5263157894736842
moead,4,7980,398,20,11,0.3,0.7105510612468214,0.47368421052631576
moead,4,8000,399,20,10,0.3,0.6730086446842305,0.5263157894736842
moead,4,8020,400,20,11,0.25,0.7268621786840241,0.47368421052631576
moead,4,8040,401,20,10,0.25,0.6805865360520723,0.5263157894736842
moead,4,8060,402,20,11,0.25,0.7268621786840241,0.47368421052631576
moead,4,8080,403,20,11,0.25,0.7268621786840241,0.47368421052631576
moead,4,8100,404,20,11,0.25,0.7268621786840241,0.47368421052631576
moead,4,8120,405,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,4,8140,406,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,4,8160,407,20,11,0.25,0.7268621786840241,0.47368421052631576
moead,4,8180,408,20,12,0.25,0.7644045952466151,0.42105263157894735
moead,4,8200,409,20,12,0.25,0.7644045952466151,0.42105263157894735
moead,4,8220,410,20,12,0.25,0.7644045952466151,0.42105263157894735
moead,4,8240,411,20,12,0.25,0.7644045952466151,0.42105263157894735
moead,4,8260,412,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,4,8280,413,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,4,8300,414,20,12,0.25,0.7644045952466151,0.42105263157894735
moead,4,8320,415,20,12,0.25,0.7644045952466151,0.42105263157894735
moead,4,8340,416,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,4,8360,417,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,8380,418,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,8400,419,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,8420,420,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,8440,421,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,8460,422,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,8480,423,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,8500,424,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,8520,425,20,12,0.15,0.78869775126411,0.42105263157894735
moead,4,8540,426,20,12,0.15,0.78869775126411,0.42105263157894735
moead,4,8560,427,20,12,0.15,0.78869775126411,0.42105263157894735
moead,4,8580,428,20,11,0.15,0.7655599299481342,0.47368421052631576
moead,4,8600,429,20,11,0.15,0.7655599299481342,0.47368421052631576
moead,4,8620,430,20,14,0.15,0.8437066199654227,0.3157894736842105
moead,4,8640,431,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,4,8660,432,20,13,0.2,0.7974309773334709,0.3157894736842105
moead,4,8680,433,20,14,0.15,0.834973393896062,0.3157894736842105
moead,4,8700,434,20,15,0.15,0.8668444412813987,0.2631578947368421
moead,4,8720,435,20,15,0.15,0.8668444412813987,0.2631578947368421
moead,4,8740,436,20,15,0.15,0.8755776673507596,0.2631578947368421
moead,4,8760,437,20,15,0.15,0.8755776673507596,0.2631578947368421
moead,4,8780,438,20,15,0.15,0.8755776673507596,0.2631578947368421
moead,4,8800,439,20,13,0.25,0.7962756426319518,0.3684210526315789
moead,4,8820,440,20,13,0.25,0.7962756426319518,0.3684210526315789
moead,4,8840,441,20,13,0.25,0.7962756426319518,0.3684210526315789
moead,4,8860,442,20,13,0.25,0.7962756426319518,0.3684210526315789
moead,4,8880,443,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,4,8900,444,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,4,8920,445,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,4,8940,446,20,11,0.2,0.75988856077088,0.47368421052631576
moead,4,8960,447,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,8980,448,20,11,0.25,0.7412667739306392,0.47368421052631576
